Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
22,798336,22,0.004504476526217972,0,0,0,0,27.82684607002805,4432745.2,4038743.94,0.38771705801459666,0.8891703663663667,27.82684607002805,0.9345036387653323,27.826846070028054,0.9365336786076228,393491380861.12,0.15558324432211967
21,762048,21,0.004253866439484565,0,0,0,0,27.80398345991734,4426324.46,4037911.38,0.38742414367282,0.8878817137137136,27.80398345991734,0.9414610096842868,27.803983459917337,0.9402406579160012,394976138415.78,0.15558324432211967
20,725760,20,0.0041859970333813,0,0,0,0,27.771496908645933,4419315.64,4037743.98,0.386998370297279,0.886473117117117,27.771496908645933,0.9464495497236056,27.771496908645926,0.9461322058243858,396481106472.74,0.15558324432211967
19,689472,19,0.004001901708161776,0,0,0,0,27.754156051741457,4414271.72,4036733.96,0.386762987312842,0.8854573013013013,27.754156051741457,0.9469303939138363,27.754156051741457,0.9430511082386467,396683849545.32,0.15558324432211967
18,653184,18,0.0038290457254233955,0,0,0,0,27.7287130120359,4411336.48,4036207.54,0.38643210116255067,0.8848682922922926,27.7287130120359,0.9459573352180572,27.728713012035904,0.939909907639387,398491403243.66,0.15558324432211967
17,616896,17,0.003662429988769303,0,0,0,0,27.685790437147965,4404570.58,4035287.84,0.38585855567831456,0.8835077877877879,27.685790437147965,0.9462535415904537,27.685790437147965,0.9410098996752809,399346960463.56,0.15558324432211967
16,580608,16,0.0035370523210032055,0,0,0,0,27.649878587309946,4397348.2,4034642.7,0.38538937400826745,0.8820567447447448,27.649878587309946,0.9470689755449512,27.649878587309942,0.9427972587374188,400948394572.62,0.15558324432211967
15,544320,15,0.0034304499150381155,0,0,0,0,27.59804417506612,4387950.58,4033397.2,0.3847028837452722,0.8801687607607606,27.59804417506612,0.9509156550350467,27.59804417506612,0.9431894882925985,401918458563.2,0.15558324432211967
14,508032,14,0.003164214149015735,0,0,0,0,27.549534185907522,4375035.26,4032170.36,0.3840645303322614,0.8775731091091091,27.549534185907522,0.953829957028603,27.54953418590753,0.9461050900147029,403609490654.24,0.15558324432211967
13,471744,13,0.003041599269639362,0,0,0,0,27.546133474014113,4366515.44,4030604.52,0.3840395822315671,0.8758588428428428,27.546133474014113,0.9462494550689818,27.546133474014113,0.9508840360484926,404745578592.2,0.15558324432211967
12,435456,12,0.0027842782838559776,0,0,0,0,27.54625798529773,4354954.32,4028536.2,0.38405647479061317,0.8735351831831829,27.54625798529773,0.9283429554800334,27.54625798529774,0.948733369155551,405743465177.18,0.15558324432211967
11,399168,11,0.0025522816854729345,0,0,0,0,27.538491000717812,4339414.22,4026521.98,0.38395899834786773,0.8704110590590591,27.538491000717812,0.9289263372217919,27.538491000717823,0.9453181867262586,406479968613.04,0.15558324432211967
10,362880,10,0.0024328303612938186,0,0,0,0,27.507141815681052,4315479.5,4024056.88,0.3835593603667913,0.8655988668668668,27.507141815681052,0.9577419790411936,27.507141815681052,0.955174033862584,408096237309.1,0.15558324432211967
9,326592,9,0.0022384595775402413,0,0,0,0,27.47225067884757,4299053.08,4020711.42,0.3830609297835694,0.8622981701701701,27.47225067884757,0.9509160570144617,27.47225067884757,0.951539516312926,409324063384.48,0.15558324432211967
8,290304,8,0.0019867398585859007,0,0,0,0,27.44978694406759,4286585.76,4016470.2,0.38265243825779977,0.859791347347347,27.44978694406759,0.9420861892481406,27.44978694406759,0.9429900995670186,410718710385.54,0.15558324432211967
7,254016,7,0.0017906972215583853,0,0,0,0,27.418519608804054,4269095.32,4010945.12,0.38201093300650585,0.8562757637637637,27.418519608804054,0.934191309538123,27.418519608804058,0.9328056756244326,411721326607.74,0.15558324432211967
6,217728,6,0.001551143302915598,0,0,0,0,27.400999419700785,4255957.12,4005263.5,0.3815328681510896,0.8536309469469469,27.400999419700785,0.9263591519531609,27.400999419700792,0.9278041176270669,412667152857.46,0.14478652316103352
5,181440,5,0.0013155167327172188,0,0,0,0,27.396790096850854,4254587.46,3995480.22,0.38142256292468024,0.8533477237237238,27.396790096850854,0.9258803342772088,27.396790096850854,0.9272737684215201,413862068925.92,0.14478652316103352
4,145152,4,0.0010894343063634843,0,0,0,0,27.367053977941037,4253087.52,3979155.86,0.38099545252061134,0.8530373253253254,27.367053977941037,0.9307008274752642,27.367053977941037,0.9242810193852273,415120053438.32,0.1405853312975873
3,108864,3,0.0008436110388720095,0,0,0,0,27.301020242263224,4239663.44,3958390.76,0.3801001749848889,0.8503321321321323,27.301020242263224,0.9401403546743831,27.301020242263224,0.9267986691986831,416132195244.24,0.1405853312975873
2,72576,2,0.0005572454442259338,0,0,0,0,27.21391631340241,4192642.88,3913355.12,0.37887046075300135,0.8408810210210211,27.21391631340241,0.9498516806070902,27.213916313402414,0.9433917460514541,417397908619.46,0.13596966324215948
1,36288,1,0.0003650799771513395,0,0,0,0,27.075065521998905,4147992.94,3858629.28,0.37698318771260836,0.8319092652652655,27.075065521998905,0.9155923016176607,27.07506552199892,0.9318318396208244,418583012954.12,0.13596966324215948
