Best Cost, Avg Cost
910210.8215070097,985936.6885805656
910210.8215070097,990401.1637899408
910210.8215070097,981267.87107858
910210.8215070097,984775.0039459015
910210.8215070097,979576.1849303427
910210.8215070097,995149.7021864237
910210.8215070097,989692.2018713382
910210.8215070097,997085.8635575639
910210.8215070097,984803.6969038238
910210.8215070097,994252.976348959
910210.8215070097,989473.6546165766
910210.8215070097,1003151.5175547763
910210.8215070097,982707.6889885856
910210.8215070097,988171.0776638442
910210.8215070097,989351.7118647677
910210.8215070097,993656.4084693623
910210.8215070097,994967.2084651254
910210.8215070097,979123.4197508973
910210.8215070097,993321.7301909024
910210.8215070097,996927.3692627692
910210.8215070097,993156.7198014131
910210.8215070097,985785.5363507053
910210.8215070097,989645.64332534
910210.8215070097,1000060.235494794
910210.8215070097,984601.8320943661
910210.8215070097,986979.5511168183
910210.8215070097,992811.343820853
910210.8215070097,988491.6918719362
910210.8215070097,996503.8453937232
910210.8215070097,985608.5637488234
910210.8215070097,991464.4039593725
910210.8215070097,993376.123762447
910210.8215070097,984959.522121849
910210.8215070097,998001.9713495278
910210.8215070097,982421.0130224628
910210.8215070097,988979.9659575715
910210.8215070096,984609.6221740794
910210.8215070096,988572.5711320399
910210.8215070093,998279.1958381259
910210.8215070093,1003299.9751387811
910210.8215070093,996492.1427737235
910210.8215070093,972132.7070257541
910210.8215070093,1001257.3481795965
908273.71751576,993371.5177726496
908273.71751576,991003.8043620792
908273.71751576,986436.5931855236
908273.71751576,995513.3530940978
908273.71751576,995514.2014397739
908273.71751576,990509.5826705062
908273.71751576,982020.2718566597
908273.71751576,990790.0959830673
908273.71751576,979043.599851
908273.71751576,975002.0334068867
908273.71751576,970955.7829906679
908273.71751576,995370.1376903543
908273.71751576,971680.3301868507
908273.71751576,983264.4198477813
908273.71751576,982558.9860629467
908273.71751576,1000890.3053292878
908273.71751576,977705.092765898
908273.71751576,983820.6007702472
907339.9674685949,988827.2513378449
907339.9674685949,987957.5993095217
907339.9674685949,981011.617174021
907339.9674685949,987799.0924699333
907339.9674685949,976107.2768257196
907339.9674685949,982211.4694112549
907339.9674685949,995005.4947324367
907339.9674685949,989058.4732742902
907339.9674685949,998164.3907275052
907339.9674685949,986432.9302590637
907339.9674685949,1002634.4151971546
907339.9674685949,992563.7174635966
907339.9674685949,992362.8843260361
906654.9671854586,982047.7836659417
906654.9671854586,993818.6666912574
906654.9671854586,977536.9212823496
906654.9671854586,993940.742675536
906654.9671854586,985728.9424306456
906654.9671854586,988796.5359718406
906654.9671854586,991650.5042380698
906654.9671854586,985128.928066973
906654.9671854586,984569.8647035303
906654.9671854585,988959.405226168
906654.9671854585,986390.8940707317
906654.9671854585,982632.7419273136
906654.9671854585,971780.2937765617
906654.9671854585,970142.2050327973
906654.9671854585,993789.5834822267
906654.9671854585,979766.0202694315
906654.9671854585,984160.0215634154
906654.9671854585,979037.9716079202
906654.9671854585,976585.0972194235
906654.9671854585,970839.7263143393
906654.9671854585,984231.0569443469
906654.9671854585,988470.2201810485
906654.9671854585,990522.7828924456
906654.9671854585,987154.2439755563
906654.9671854583,967294.7691973406
906654.9671854583,977094.2617960991
906654.9671854583,976689.7891383553
906654.9671854583,978426.1235470249
906654.9671854583,986564.9906620203
906654.9671854583,984855.0650003431
906654.9671854583,985898.4371123059
906654.9671854583,989873.7642073049
906654.9671854583,975415.3956211864
906654.9671854583,985671.714788498
906654.9671854583,977684.5412728344
906654.9671854583,963038.8941598884
906654.9671854583,978031.4041139903
906654.9671854583,984507.2070633485
906654.9671854583,972873.0217096593
906654.9671854583,973840.0962789409
904718.4904269963,967680.1948922719
904718.4904269963,979691.2443945887
904718.4904269963,973470.2736976232
904718.4904269963,982257.877413305
904718.4904269963,975902.2730729595
904718.4904269963,992661.7428552535
904718.4904269963,971313.9034357534
902338.8819441805,982509.3792293781
902338.8819441805,969547.5750724111
902338.8819441805,998081.815949853
902338.8819441805,986453.7626677862
902338.8819441805,986730.0679458788
902338.8819441805,982921.6201315111
902338.8819441805,994686.9371866286
902338.8819441805,973413.7239906921
902338.8819441805,987525.478102735
902338.8819441805,983019.5639044265
902338.8819441805,990245.1704813936
902338.8819441805,983563.7741642505
902338.8819441805,990088.9915104145
902338.8819441805,980757.9590046277
902338.8819441805,979790.4950526631
902338.8819441805,985516.0906038797
902338.8819441805,990977.8732372336
902338.8819441805,991269.5666565313
902338.8819441805,997553.8275068741
902338.8819441805,989278.6609079533
902338.8819441805,989733.8355161011
902338.8819441805,992808.5781533596
902338.8819441805,986674.7254052763
902338.8819441805,981088.1135078282
902338.8819441805,989202.8691383214
902338.8819441805,984689.3253620495
902338.8819441805,995661.6160791909
902338.8819441805,983610.8643810065
902338.8819441805,981095.0928334564
902338.8819441805,977174.2480076174
902338.8819441805,989099.5081714462
902338.8819441805,979551.0156684588
902338.8819441805,1007226.7960787266
902338.8819441805,992643.7920772511
