Best Cost, Avg Cost
931769.6213566491,9372406.948731193
931769.6213566491,9369203.138823457
931769.6213566491,9369200.013584256
931769.6213566491,9369277.172729716
931769.6213566491,9369293.456276147
931769.6213566491,9368998.299410261
931769.6213566491,9368991.471849464
931769.6213566491,9368975.188303033
931769.6213566491,9369041.108056016
931769.6213566491,9368917.589927433
931769.6213566491,9368890.061079763
931769.6213566491,9366416.664566787
931769.6213566491,9364414.590491153
931769.6213566491,9361527.021256024
931769.6213566491,9361365.148718951
931769.6213566491,9360071.48085398
931769.6213566491,9360139.758788683
931769.6213566491,9360133.420207966
931769.6213566491,9357480.727761336
931769.6213566491,9357328.861801958
931769.6213566491,9357538.45146183
931769.6213566491,9357300.504842145
931769.6213566491,9357300.504842145
931769.6213566491,9357251.772240736
931769.6213566491,9357223.047498023
931769.6213566491,9357173.508103663
931769.6213566491,9357242.023010964
931769.6213566491,9357329.459821232
931769.6213566491,9357358.184563946
931769.6213566491,9357322.632260434
931769.6213566491,9357322.632260434
931769.6213566491,9356885.57951899
931769.6213566491,9355638.782636555
931769.6213566491,9355515.780346187
931769.6213566491,9355377.917781843
931769.6213566491,9355300.86835347
931769.6213566491,9358482.219900383
931769.6213566491,9358482.219900383
931769.6213566491,9353322.732682876
931769.6213566491,9353322.732682876
931769.6213566491,9353138.777558388
931769.6213566491,9353116.885436121
931769.6213566491,9353212.91833366
931769.6213566491,9353241.31096609
931769.6213566491,9353400.393314501
931769.6213566491,9355025.030393207
931769.6213566491,9355020.30485668
931769.6213566491,9356862.04545346
931769.6213566491,9356862.04545346
931769.6213566491,9353734.64263405
931769.6213566491,9353035.671474686
931769.6213566491,9348771.335286751
931769.6213566491,9347117.264036898
931769.6213566491,9348759.743847225
931769.6213566491,9346914.367160583
931769.6213566491,9346914.367160583
931769.6213566491,9347093.545474889
931769.6213566491,9347195.175709447
931769.6213566491,9347095.70279056
931769.6213566491,9346965.247903466
931769.6213566491,9347052.298329921
931769.6213566491,9346863.617668908
931769.6213566491,9346965.263933796
931769.6213566491,9346834.906328097
931769.6213566491,9346754.479847277
931769.6213566491,9346754.479847277
931769.6213566491,9346903.920898959
931769.6213566491,9347515.442267373
931769.6213566491,9347515.442267373
931769.6213566491,9347595.868748194
931769.6213566491,9347595.868748194
931769.6213566491,9347840.349451637
931769.6213566491,9347840.349451637
931769.6213566491,9347845.283238072
931769.6213566491,9347063.010351961
931769.6213566491,9346828.188971478
931769.6213566491,9346823.255185043
931769.6213566491,9346823.255185043
931769.6213566491,9346124.284025678
931769.6213566491,9346208.95880332
931769.6213566491,9346206.873871958
931769.6213566491,9346244.279922964
931769.6213566491,9346166.62386312
931769.6213566491,9346333.491879042
931769.6213566491,9346333.491879042
931769.6213566491,9346522.172540057
931769.6213566491,9346507.579430662
931769.6213566491,9346507.579430662
931769.6213566491,9346347.623512361
931769.6213566491,9346347.623512361
931769.6213566491,9346390.100354617
931769.6213566491,9344389.673826616
931769.6213566491,9344389.673826616
931769.6213566491,9347294.933054386
931769.6213566491,9347556.902975764
931769.6213566491,9346627.175843483
931769.6213566491,9343378.123862965
931769.6213566491,9343378.123862965
931769.6213566491,9343378.123862965
931769.6213566491,9343378.123862965
931769.6213566491,9343350.97532207
931769.6213566491,9343350.97532207
931769.6213566491,9343350.97532207
931769.6213566491,9343310.768685555
931769.6213566491,9343411.74622696
931769.6213566491,9343411.74622696
931769.6213566491,9343411.74622696
931769.6213566491,9343688.132032942
931769.6213566491,9343688.132032942
931769.6213566491,9340535.451969745
931769.6213566491,9340535.451969745
931769.6213566491,9340535.451969745
931769.6213566491,9340475.493552823
931769.6213566491,9340475.493552823
931769.6213566491,9340502.642093716
931769.6213566491,9340475.493552823
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340253.132080808
931769.6213566491,9340329.539169135
931769.6213566491,9340329.539169135
931769.6213566491,9340249.120144265
931769.6213566491,9340249.120144265
931769.6213566491,9343441.194804998
931769.6213566491,9341980.412463194
931769.6213566491,9341980.412463194
931769.6213566491,9338804.13140313
931769.6213566491,9338810.958963929
931769.6213566491,9338815.892750362
931769.6213566491,9338815.892750362
931769.6213566491,9338809.065189563
931769.6213566491,9338804.13140313
931769.6213566491,9338804.13140313
931769.6213566491,9338804.13140313
