Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours+D,Ours-D,Li et al.+D,Li et al.-D,Cheng+D,Cheng-D,Salleh et al.+D,Salleh et al.-D,Zhao et al.+D,Zhao et al.-D,Osuna Enciso et al.+D,Osuna Enciso et al.-D
51,2570.4,51,0.01215320910973085,0.00658335798087351,15.015319439466003,3.5086076368064734,0.8917443896434819,0.9051492089312339,0.8937524870672497,0.9237510955302366,67558508,3591427,0.2860624212274257,0.2584865769785853
50,2520,50,0.00893045104867765,0.007001763668430336,14.973075720464616,3.4601141082165436,0.8667610307340688,0.8132660674316974,0.8522748548960861,0.8298555377207062,67070270,3306553,0.2860624212274257,0.2584865769785853
49,2469.6,49,0.010162839386195395,0.0076648715041572205,15.01786061600578,3.475126346957064,0.9071032008454184,0.9084254143646415,0.8683549197757582,0.878991596638656,68085366,3288570,0.2860624212274257,0.2584865769785853
48,2419.2,48,0.00864512471655329,0.005910321117694389,14.906579941176776,3.4955123903253993,0.8795490042010166,0.861531536600462,0.893207773993188,0.8755221386800337,65072798,3030685,0.2860624212274257,0.2584865769785853
47,2368.8,47,0.010497880311544907,0.00619405656999642,14.996036545515224,3.4559923251799063,0.8737597344188249,0.8708842449849646,0.8361290322580627,0.8777969018932873,66440106,3370533,0.2860624212274257,0.2584865769785853
46,2318.4,46,0.010132982959069912,0.00674206582495824,14.98985341025896,3.4450472483164383,0.921201255543264,0.8684230754448677,0.9100828450191951,0.8621848739495797,66769255,3117449,0.2860624212274257,0.2584865769785853
45,2268,45,0.010627705627705628,0.007346837544541627,15.00919817824097,3.4764616986494734,0.886190045638514,0.8450850538891056,0.8529856386999238,0.8103044496487122,64113223,2813778,0.2860624212274257,0.2584865769785853
44,2217.6,44,0.010292063492063495,0.007669413919413918,15.007077563496404,3.4669506706697626,0.8746940538975938,0.8710402890973388,0.8863456985003949,0.8421926910299001,63616217,2965707,0.2860624212274257,0.2584865769785853
43,2167.2,43,0.007934539556563366,0.004131519274376418,14.976057038839267,3.447032607211239,0.8752319178621992,0.83193059211746,0.8556026184058528,0.8421052631578947,58486479,2940821,0.2860624212274257,0.2584865769785853
42,2116.8,42,0.011219560287883271,0.007950823427013901,14.936036815243009,3.4244057794176954,0.8731349797743265,0.7875246062992128,0.8761377127028102,0.7904761904761903,65732445,3097846,0.2860624212274257,0.2584865769785853
41,2066.4,41,0.01014957264957265,0.008773350610085304,14.984833509741177,3.456900025877583,0.8934884024402191,0.8672322861728966,0.884390813546127,0.8488372093023256,64453765,2873406,0.2860624212274257,0.2584865769785853
40,2016,40,0.0084377348202233,0.006532771838894287,14.973138164652601,3.460082930380455,0.8830930340880523,0.8960317460317465,0.8663470757430479,0.8472906403940887,61208141,2667583,0.2860624212274257,0.2584865769785853
39,1965.6,39,0.008595418843866047,0.006480581650649678,14.997792904902637,3.415577548692163,0.8959526089193673,0.8223676869862764,0.9021498894916621,0.7987012987012985,62025565,2605575,0.2860624212274257,0.2584865769785853
38,1915.2,38,0.0070592666078777185,0.006383456160241873,14.96984598825277,3.3949520435250116,0.866117576020805,0.8070928812053452,0.8563632820113044,0.8106312292358799,59679243,2602023,0.2860624212274257,0.2584865769785853
37,1864.8,37,0.008877257799671592,0.005903085872029971,14.907897276137065,3.403508643891899,0.8730392633539504,0.8773214285714278,0.8816994737867864,0.8784383318544806,62689120,2547295,0.2860624212274257,0.24054886454894037
36,1814.4,36,0.009495464852607712,0.005693735827664399,14.948155972885568,3.384908444639764,0.8612865209609545,0.8154042489302599,0.8598528842431284,0.8268907563025205,60931016,2394528,0.2860624212274257,0.24054886454894037
35,1764,35,0.010198337112622831,0.0061355311355311346,14.931009506768177,3.4026125314377476,0.8965524058474038,0.8683730158730156,0.8970944309927358,0.8519163763066198,60629415,2426704,0.2860624212274257,0.24054886454894037
34,1713.6,34,0.00855292308494279,0.004745446565723063,14.917029143279303,3.330178791607762,0.8956608668170759,0.8446532651361959,0.8969155844155848,0.8139534883720935,62269775,2335853,0.2860624212274257,0.24054886454894037
33,1663.2,33,0.00880232361143691,0.004696681539999513,14.952041836218203,3.3948560653860542,0.8789876167061303,0.8779066237629765,0.8738792588164973,0.7853152434158026,59219458,1910590,0.2860624212274257,0.24054886454894037
32,1612.8,32,0.007545695045695046,0.003500137428708857,14.959316720597682,3.337772874650613,0.8770780990787718,0.8567416857223088,0.8763209393346376,0.7938311688311689,60702710,2126866,0.2860624212274257,0.24054886454894037
31,1562.4,31,0.009948126407753739,0.004027257161367949,14.897664164435426,3.351427290431245,0.8579905708957192,0.8398614336889344,0.8532974427994614,0.7486631016042784,59400331,2070576,0.2860624212274257,0.24054886454894037
30,1512,30,0.00807066453324957,0.005342088988705531,14.921989216079828,3.3317573888204586,0.898122743919174,0.8628830139865797,0.867924528301887,0.8248299319727892,59818601,2200379,0.2860624212274257,0.24054886454894037
29,1461.6,29,0.008285313328836114,0.0051370342375633374,14.983847907009835,3.3423582940024086,0.8841495523959936,0.8636345136345138,0.8818145642658181,0.8644688644688647,64490535,2012862,0.2860624212274257,0.24054886454894037
28,1411.2,28,0.009478011237335656,0.004283471630410406,14.903197284065444,3.3418406372765523,0.8739786704974021,0.832739579622373,0.8270481144343298,0.8289241622574952,60946813,1797652,0.27331627848227336,0.24054886454894037
27,1360.8,27,0.007874515638490795,0.0045851674002934505,14.939801682696455,3.2902788079462577,0.8885130312533825,0.8146453983892402,0.8703595724003884,0.8694127957931637,61658709,1741828,0.27331627848227336,0.24054886454894037
26,1310.4,26,0.009022313209505329,0.005082178073249501,14.884599988550917,3.3194166079277676,0.860054737445812,0.7363317881029056,0.864168618266979,0.7825396825396823,57545200,1687887,0.27331627848227336,0.24054886454894037
25,1260,25,0.00993513219514731,0.003941644685084919,14.905235159146857,3.278979462916566,0.9001001314500933,0.7371856607811667,0.8964832108086628,0.7304860088365243,60579540,1701343,0.27331627848227336,0.24054886454894037
24,1209.6,24,0.0070229428446399456,0.0043114847262312695,14.923726695539514,3.284674530340268,0.8967667158711958,0.8329362298528383,0.8606037300519124,0.8165680473372777,59528979,1720873,0.27331627848227336,0.24054886454894037
23,1159.2,23,0.00997369033083319,0.003927761580822805,14.910200596973832,3.2414895718236822,0.908573514287713,0.718721509222246,0.9042836646853861,0.7165532879818591,62816308,1535636,0.27331627848227336,0.24054886454894037
22,1108.8,22,0.010583827548113264,0.0038995396138253287,14.881825900531977,3.3006756005295665,0.8954970049663826,0.759439818872334,0.8921120604013518,0.7873376623376617,59184060,1518859,0.27331627848227336,0.24054886454894037
21,1058.4,21,0.012014555492816362,0.00350193840977251,14.90051128981327,3.163870518902604,0.8875131135175474,0.814271327866494,0.884028892455859,0.7769423558897242,65824176,1353241,0.27331627848227336,0.2173604359724957
20,1008,20,0.008517573696145125,0.003229995701984497,14.783376234346182,3.089556547787858,0.8552623358911692,0.7995222306884412,0.8532661368482267,0.8056787932564328,59581864,1386752,0.27331627848227336,0.2173604359724957
19,957.6,19,0.008260045126404571,0.003959729255110565,14.817213521364112,3.110283650907744,0.8982080330011067,0.8112201103617406,0.8741120757695341,0.8423963133640552,64102935,1329934,0.27331627848227336,0.2173604359724957
18,907.2,18,0.006890359747502603,0.00299718652893256,14.846066795106799,3.1479006404724466,0.903802731363969,0.8408253968253975,0.8935138411800357,0.8282097649186256,62229568,1204404,0.27331627848227336,0.2173604359724957
17,856.8,17,0.005521048999309867,0.0031790493975367923,14.889692968060798,3.131551006974287,0.8732636077756256,0.8178798382437893,0.8729281767955802,0.8515406162464985,62157170,1255749,0.27331627848227336,0.2173604359724957
16,806.4,16,0.008351010655158123,0.002977065311721396,14.83242494151804,3.16201023583882,0.890532368852426,0.8492731607485696,0.8983673469387756,0.8571428571428575,63515439,1043694,0.27331627848227336,0.2173604359724957
15,756,15,0.006928484607056037,0.002801220738922135,14.85284687656684,3.176398424063913,0.874201971893875,0.7974856194034274,0.8702199326332468,0.7965367965367961,62152427,1024142,0.27331627848227336,0.2173604359724957
14,705.6,14,0.007564136765817441,0.002806288207290713,14.873526975051217,3.1811469252928943,0.8810105683549712,0.8005383366979372,0.8760830143058637,0.8095238095238093,61983383,943190,0.27331627848227336,0.2173604359724957
13,655.2,13,0.008810696692470093,0.002192662779397473,14.848129514820519,3.1757344380252444,0.8815777765720786,0.7432166950848833,0.8800804828973836,0.764657308009909,62697685,784833,0.27331627848227336,0.2173604359724957
12,604.8,12,0.006577126577126578,0.002405749300159238,14.812803854230186,3.172811710871573,0.8751429952816949,0.7957931638913243,0.8749505342303124,0.8234250221827863,64210425,783498,0.27331627848227336,0.2173604359724957
11,554.4,11,0.006528286528286528,0.0021119929453262787,14.847123656815878,3.171669328328368,0.809404581559947,0.7100819556309167,0.8073564926620845,0.7418831168831161,62268751,701007,0.27331627848227336,0.2173604359724957
10,504,10,0.00439010086793338,0.001691798070994911,14.83570549478603,3.1287459577885457,0.7917605631042814,0.5894340507200726,0.7875271936185643,0.5898617511520737,62957194,612816,0.27331627848227336,0.2173604359724957
9,453.6,9,0.007780666964340434,0.0021023203802068777,14.788571792848533,3.094545363632448,0.8038165146393764,0.6333269586281636,0.7897881586094505,0.6028708133971289,66485907,588372,0.27331627848227336,0.20914322428418597
8,403.2,8,0.00647476922987127,0.0016398732916590056,14.804796888967973,3.06754997573202,0.7923425504516813,0.5996840250349394,0.7879890809827115,0.5573979591836733,66606065,530480,0.27331627848227336,0.1936290007735382
7,352.8,7,0.00629099120669662,0.0016878300288438535,14.781325447020356,3.001516758432719,0.7828048050367913,0.5986319156347976,0.788977519941987,0.5285101164929491,65504356,470344,0.27331627848227336,0.17926562081501654
6,302.4,6,0.006183524997300508,0.0013700596407363323,14.81151673959532,2.7911489915805263,0.7595010463562966,0.7609517945109066,0.7478588557725251,0.6453201970443353,65486484,410610,0.27331627848227336,0.17926562081501654
5,252,5,0.005320446496917085,0.001014519922082947,14.747484219864699,2.680398305988653,0.7691955102937449,0.7145564479740097,0.7593527057595274,0.750738916256158,67795830,331264,0.27331627848227336,0.17926562081501654
4,201.6,4,0.005430054621429284,0.0010763314334742906,14.82263141230342,2.4488378270503275,0.7715206830254634,0.6835251934327236,0.7587878787878797,0.67590618336887,67544167,264595,0.27331627848227336,0.11021037990852575
3,151.2,3,0.004057895848940625,0.0007667582294447965,14.79794838784308,2.5582742554878535,0.8114574859655785,0.7393149362199521,0.7887017925040741,0.7317073170731708,66851768,209014,0.27331627848227336,0.11021037990852575
2,100.8,2,0.0027022430593859163,0.0005668934240362812,14.739536243585174,2.645366549972802,0.8633625463734571,0.6478566944668647,0.8691644960929678,0.7619047619047618,69021885,128581,0.27331627848227336,0.09267551338882932
1,50.4,1,0.003020878020878021,0.0005668934240362812,14.469290465318696,2.5602679710808744,0.862477830983418,0.5821423278070684,0.8720930232558156,0.6424021838034577,67355600,70365,0.27331627848227336,0.0779305069904642
